subject,subject_label,relation,object,object_label,sentence,source_url,subject_norm,object_norm,subject_external,object_external,subject_qid,object_qid,subject_is_wikidata,object_is_wikidata,alignment_status
General Electric,ORG,launch,Intel,ORG,"In 2016, AT&T launched an alliance with Cisco, Deloitte, Ericsson, General Electric, IBM, Intel, and Qualcomm, with municipal partners Atlanta, Georgia; Chicago, Illinois; and Dallas, Texas.[21]
Characteristics
[edit]Key characteristics that define innovative urban environments include:[59]
- Connectivity: IOT networks collect and transmit data from sensors throughout the urban environment.[60]
- Data-driven decision making: Advanced analytics and artificial intelligence enable more informed and responsive governance.[61]
- Sustainable infrastructure: Energy-efficient buildings, renewable energy, and intelligent transportation systems.[62]
- Urban Optimization: Reduce resource usage, reduce ecological footprints, and enhance living standards to create more environmentally responsible urban spaces.[63]
- Citizen engagement: Facilitate communication between residents and government, promoting participation in urban planning and decision-making processes.[64]
- Smart mobility: Integrate public transit, bike-sharing, and autonomous vehicles, aim to reduce congestion and improve accessibility,[65] as well as analyzing mobility behavioral patterns of citizens to improve services and optimize the city infrastructure.[66]
- Enhanced public services: Improve the delivery of essential services.[67]
A 2024 research article identified six spatial manifestations of the smart cities, which are considered expressions of 21st century capitalism:[68]
- Science parks and smart campuses;
- Innovation districts;
- Smart neighborhoods;
- City-wide, metropolitan and city-regional smart city initiatives;
- Urban platforms;
- Alternative smart city spaces.
Methods
[edit]Information and communications technologies
[edit]It has been suggested that a smart city (or other community) uses information technologies to:[citation needed]
- Make more efficient use of physical infrastructure (roads, built environment, and other physical assets) through artificial intelligence and data analytics in order to support a strong and healthy economic, social, cultural development.[20]
- Engage effectively with local governance[69] by use of open innovation processes and e-participation, improving the collective intelligence of the city's institutions through e-governance,[16] with emphasis placed on citizen participation and co-design.[70][71]
- Learn, adapt, and innovate and thereby respond more effectively and promptly to changing circumstances by improving the intelligence of the city.[16][72]
They evolve towards a strong integration of all dimensions of human intelligence, collective intelligence, and also artificial intelligence within the city.[73]",https://en.wikipedia.org/wiki/Smart_city,general electric,intel,http://www.wikidata.org/entity/Q54173,http://www.wikidata.org/entity/Q248,Q54173,Q248,True,True,both_aligned_to_wikidata
Georgia Tech,ORG,approve,the American Institute of Steel Construction,ORG,"It was developed by the University of Leeds and the UK's Steel Construction Institute in the late 1990s, with inputs from Georgia Tech, and was approved by the American Institute of Steel Construction as its data exchange format for structural steel in 2000.[23]",https://en.wikipedia.org/wiki/Building_information_modeling,georgia tech,the american institute of steel construction,http://www.wikidata.org/entity/Q864855,,Q864855,,True,False,not_fully_aligned
Gerhard Schmitt,PERSON,choose,Birger Sevaldson,PERSON,"In 2005 a jury with members including a representative from Quantum Film, Greg Lynn from Greg Lynn FORM, Jacob van Rijs of MVRDV, Gerhard Schmitt, Birger Sevaldson (Ocean North), chose among submissions ""exploring digital concepts such as computing, information, electronic media, hyper-, virtual-, and cyberspace in order to help define and discuss future space and architecture in the digital age.",https://en.wikipedia.org/wiki/Digital_architecture,gerhard schmitt,birger sevaldson,http://www.wikidata.org/entity/Q112258986,,Q112258986,,True,False,not_fully_aligned
Germany,GPE,confirm,2020,DATE,"""BIM mandate for transport projects in Germany confirmed for 2020"".",https://en.wikipedia.org/wiki/Building_information_modeling,germany,2020,http://www.wikidata.org/entity/Q183,,Q183,,True,False,not_fully_aligned
Germany,GPE,say,two to three years,DATE,"Speaking in April 2016, he said digital design and construction must become standard for construction projects in Germany, with Germany two to three years behind The Netherlands and the UK in aspects of implementing BIM.[84]",https://en.wikipedia.org/wiki/Building_information_modeling,germany,two to three years,http://www.wikidata.org/entity/Q183,,Q183,,True,False,not_fully_aligned
Germany,GPE,year behind,The Netherlands,GPE,"Speaking in April 2016, he said digital design and construction must become standard for construction projects in Germany, with Germany two to three years behind The Netherlands and the UK in aspects of implementing BIM.[84]",https://en.wikipedia.org/wiki/Building_information_modeling,germany,the netherlands,http://www.wikidata.org/entity/Q183,,Q183,,True,False,not_fully_aligned
Germany,GPE,year behind,UK,GPE,"Speaking in April 2016, he said digital design and construction must become standard for construction projects in Germany, with Germany two to three years behind The Netherlands and the UK in aspects of implementing BIM.[84]",https://en.wikipedia.org/wiki/Building_information_modeling,germany,uk,http://www.wikidata.org/entity/Q183,,Q183,,True,False,not_fully_aligned
Glaeser,PERSON,get,Berry,PERSON,"Glaeser, Edward L.; Berry, Christopher R. ""Why Are Smart Places Getting Smarter?"" (PDF).",https://en.wikipedia.org/wiki/Smart_city,glaeser,berry,http://www.wikidata.org/entity/Q36980600,http://www.wikidata.org/entity/Q827140,Q36980600,Q827140,True,True,both_aligned_to_wikidata
Glaeser,PERSON,get,Christopher R.,PERSON,"Glaeser, Edward L.; Berry, Christopher R. ""Why Are Smart Places Getting Smarter?"" (PDF).",https://en.wikipedia.org/wiki/Smart_city,glaeser,christopher r.,http://www.wikidata.org/entity/Q36980600,http://www.wikidata.org/entity/Q109551603,Q36980600,Q109551603,True,True,both_aligned_to_wikidata
Glaeser,PERSON,get,Edward L.,PERSON,"Glaeser, Edward L.; Berry, Christopher R. ""Why Are Smart Places Getting Smarter?"" (PDF).",https://en.wikipedia.org/wiki/Smart_city,glaeser,edward l.,http://www.wikidata.org/entity/Q36980600,,Q36980600,,True,False,not_fully_aligned
Google,ORG,achieve,Harvard U,ORG,"""Google, Purdue & Harvard U's Open-Source Framework for TinyML Achieves up to 75x Speedups on FPGAs | Synced""",https://en.wikipedia.org/wiki/Machine_learning,google,harvard u,http://www.wikidata.org/entity/Q95,http://www.wikidata.org/entity/Q13371,Q95,Q13371,True,True,both_aligned_to_wikidata
Google,ORG,achieve,Purdue,ORG,"""Google, Purdue & Harvard U's Open-Source Framework for TinyML Achieves up to 75x Speedups on FPGAs | Synced""",https://en.wikipedia.org/wiki/Machine_learning,google,purdue,http://www.wikidata.org/entity/Q95,http://www.wikidata.org/entity/Q217741,Q95,Q217741,True,True,both_aligned_to_wikidata
Google,ORG,associate,Bing,ORG,"They are also historically associated with and used by search engines such as Google, Bing, and Yahoo; knowledge engines and question-answering services such as WolframAlpha, Apple's Siri, and Amazon Alexa; and social networks such as LinkedIn and Facebook.",https://en.wikipedia.org/wiki/Knowledge_graph,google,bing,http://www.wikidata.org/entity/Q95,http://www.wikidata.org/entity/Q182496,Q95,Q182496,True,True,both_aligned_to_wikidata
Google,ORG,associate,Yahoo,ORG,"They are also historically associated with and used by search engines such as Google, Bing, and Yahoo; knowledge engines and question-answering services such as WolframAlpha, Apple's Siri, and Amazon Alexa; and social networks such as LinkedIn and Facebook.",https://en.wikipedia.org/wiki/Knowledge_graph,google,yahoo,http://www.wikidata.org/entity/Q95,,Q95,,True,False,not_fully_aligned
Google,ORG,include,IBM,ORG,"[edit]Software suites containing a variety of machine learning algorithms include the following:
Free and open-source software
[edit]- Caffe
- Deeplearning4j
- DeepSpeed
- ELKI
- Google JAX
- Infer.NET
- JASP
- Jubatus
- Keras
- Kubeflow
- LightGBM
- Mahout
- Mallet
- Microsoft Cognitive Toolkit
- ML.NET
- mlpack
- MXNet
- OpenNN
- Orange
- pandas (software)
- ROOT (TMVA with ROOT)
- scikit-learn
- Shogun
- Spark MLlib
- SystemML
- Theano
- TensorFlow
- Torch / PyTorch
- Weka / MOA
- XGBoost
- Yooreeka
Proprietary software with free and open-source editions
[edit]Proprietary software
[edit]- Amazon Machine Learning
- Angoss KnowledgeSTUDIO
- Azure Machine Learning
- IBM Watson Studio
- Google Cloud Vertex AI
- Google Prediction API
- IBM SPSS Modeller
- KXEN Modeller
- LIONsolver
- Mathematica
- MATLAB
- Neural Designer
- NeuroSolutions
- Oracle Data Mining
- Oracle AI Platform Cloud Service
- PolyAnalyst
- RCASE
- SAS Enterprise Miner
- SequenceL
- Splunk
- STATISTICA Data Miner
Journals",https://en.wikipedia.org/wiki/Machine_learning,google,ibm,http://www.wikidata.org/entity/Q95,,Q95,,True,False,not_fully_aligned
Google,ORG,introduce,DBpedia,ORG,"In 2012, Google introduced their Knowledge Graph,[10] building on DBpedia and Freebase among other sources.",https://en.wikipedia.org/wiki/Knowledge_graph,google,dbpedia,http://www.wikidata.org/entity/Q95,http://www.wikidata.org/entity/Q465,Q95,Q465,True,True,both_aligned_to_wikidata
Google,ORG,introduce,Freebase,ORG,"In 2012, Google introduced their Knowledge Graph,[10] building on DBpedia and Freebase among other sources.",https://en.wikipedia.org/wiki/Knowledge_graph,google,freebase,http://www.wikidata.org/entity/Q95,http://www.wikidata.org/entity/Q1453477,Q95,Q1453477,True,True,both_aligned_to_wikidata
Google,ORG,use,LinkedIn,ORG,"A knowledge graph can include an ontology that allows both humans and machines to understand and reason about its contents.[22][23]
Implementations
[edit]In addition to the above examples, the term has been used to describe open knowledge projects such as YAGO and Wikidata; federations like the Linked Open Data cloud;[24] a range of commercial search tools, including Yahoo's semantic search assistant Spark, Google's Knowledge Graph, and Microsoft's Satori; and the LinkedIn and Facebook entity graphs.[3",https://en.wikipedia.org/wiki/Knowledge_graph,google,linkedin,http://www.wikidata.org/entity/Q95,http://www.wikidata.org/entity/Q213660,Q95,Q213660,True,True,both_aligned_to_wikidata
Google,ORG,use,Microsoft,ORG,"A knowledge graph can include an ontology that allows both humans and machines to understand and reason about its contents.[22][23]
Implementations
[edit]In addition to the above examples, the term has been used to describe open knowledge projects such as YAGO and Wikidata; federations like the Linked Open Data cloud;[24] a range of commercial search tools, including Yahoo's semantic search assistant Spark, Google's Knowledge Graph, and Microsoft's Satori; and the LinkedIn and Facebook entity graphs.[3",https://en.wikipedia.org/wiki/Knowledge_graph,google,microsoft,http://www.wikidata.org/entity/Q95,http://www.wikidata.org/entity/Q2283,Q95,Q2283,True,True,both_aligned_to_wikidata
Google Cloud AI,ORG,service large scale machine,Google,ORG,They are widely used in Google Cloud AI services and large-scale machine learning models like Google's DeepMind AlphaFold and large language models.,https://en.wikipedia.org/wiki/Machine_learning,google cloud ai,google,,http://www.wikidata.org/entity/Q95,,Q95,False,True,not_fully_aligned
Gordon Plotkin,PERSON,lay,Ehud Shapiro,PERSON,Gordon Plotkin and Ehud Shapiro laid the initial theoretical foundation for inductive machine learning in a logical setting.[80][81][82],https://en.wikipedia.org/wiki/Machine_learning,gordon plotkin,ehud shapiro,http://www.wikidata.org/entity/Q967536,http://www.wikidata.org/entity/Q5348683,Q967536,Q5348683,True,True,both_aligned_to_wikidata
Graphisoft,ORG,acknowledge,Jonathan Ingram,PERSON,"However, Graphisoft founder Gábor Bojár has acknowledged to Jonathan Ingram in an open letter, that Sonata ""was more advanced in 1986 than ArchiCAD at that time"", adding that it ""surpassed already the matured definition of 'BIM' specified only about one and a half decade later"".[12]
The term 'building model' (in the sense of BIM as used today) was first used in papers in the mid-1980s: in a 1985 paper by Simon Ruffle eventually published in 1986,[13] and later in a 1986 paper by Robert Aish[14] – then at GMW Computers Ltd, developer of RUCAPS software – referring to the software's use at London's Heathrow Airport.[15]",https://en.wikipedia.org/wiki/Building_information_modeling,graphisoft,jonathan ingram,http://www.wikidata.org/entity/Q743588,http://www.wikidata.org/entity/Q112136774,Q743588,Q112136774,True,True,both_aligned_to_wikidata
